location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,5-9,5,9,71187,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,10-14,10,14,62728,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,15-19,15,19,53251,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,20-24,20,24,40038,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,25-29,25,29,35936,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,30-34,30,34,30894,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,35-39,35,39,25953,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,40-44,40,44,21914,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,45-49,45,49,17933,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,50-54,50,54,14213,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,55-59,55,59,10244,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,60-64,60,64,7332,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,65-69,65,69,4700,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,70-74,70,74,3089,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,75-79,75,79,2088,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,f,80+,80,None,2038,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,0-4,0,4,83171,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,5-9,5,9,72003,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,10-14,10,14,63474,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,15-19,15,19,51211,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,20-24,20,24,36480,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,25-29,25,29,36943,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,30-34,30,34,30532,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,35-39,35,39,19262,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,40-44,40,44,14126,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,45-49,45,49,13445,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,50-54,50,54,11557,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,55-59,55,59,8767,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,60-64,60,64,6567,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,65-69,65,69,4425,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,70-74,70,74,2990,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,75-79,75,79,1964,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,m,80+,80,None,1833,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,0-4,0,4,164604,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,5-9,5,9,143190,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,10-14,10,14,126202,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,15-19,15,19,104462,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,20-24,20,24,76518,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,25-29,25,29,72879,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,30-34,30,34,61426,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,35-39,35,39,45215,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,40-44,40,44,36040,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,45-49,45,49,31378,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,50-54,50,54,25770,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,55-59,55,59,19011,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,60-64,60,64,13899,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,65-69,65,69,9125,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,70-74,70,74,6079,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,75-79,75,79,4052,2024-01-01,2024-12-31
SDN,True,True,Central Darfur,,SD06,Central Darfur,SD06-XXX,UNSPECIFIED,all,80+,80,None,3871,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,all,None,None,1186069,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,all,None,None,1204011,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,all,None,None,2390080,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,0-4,0,4,202339,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,5-9,5,9,161446,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,10-14,10,14,142202,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,15-19,15,19,125947,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,20-24,20,24,97539,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,25-29,25,29,90059,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,30-34,30,34,77318,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,35-39,35,39,63280,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,40-44,40,44,54328,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,45-49,45,49,48281,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,50-54,50,54,39722,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,55-59,55,59,27978,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,60-64,60,64,21737,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,65-69,65,69,14338,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,70-74,70,74,9166,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,75-79,75,79,5802,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,f,80+,80,None,4587,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,0-4,0,4,201703,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,5-9,5,9,158155,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,10-14,10,14,136858,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,15-19,15,19,117174,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,20-24,20,24,90224,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,25-29,25,29,112003,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,30-34,30,34,98231,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,35-39,35,39,63723,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,40-44,40,44,48353,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,45-49,45,49,45509,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,50-54,50,54,39091,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,55-59,55,59,30181,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,60-64,60,64,24092,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,65-69,65,69,15946,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,70-74,70,74,10423,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,75-79,75,79,6847,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,m,80+,80,None,5498,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,0-4,0,4,404042,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,5-9,5,9,319601,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,10-14,10,14,279060,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,15-19,15,19,243121,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,20-24,20,24,187763,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,25-29,25,29,202062,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,30-34,30,34,175549,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,35-39,35,39,127003,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,40-44,40,44,102681,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,45-49,45,49,93790,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,50-54,50,54,78813,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,55-59,55,59,58159,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,60-64,60,64,45829,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,65-69,65,69,30284,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,70-74,70,74,19589,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,75-79,75,79,12649,2024-01-01,2024-12-31
SDN,True,True,East Darfur,,SD05,East Darfur,SD05-XXX,UNSPECIFIED,all,80+,80,None,10085,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,all,None,None,1596980,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,all,None,None,1494413,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,all,None,None,3091393,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,0-4,0,4,287242,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,5-9,5,9,231891,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,10-14,10,14,198435,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,15-19,15,19,174914,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,20-24,20,24,138092,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,25-29,25,29,115444,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,30-34,30,34,96713,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,35-39,35,39,78549,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,40-44,40,44,66064,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,45-49,45,49,55726,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,50-54,50,54,45484,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,55-59,55,59,34495,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,60-64,60,64,28316,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,65-69,65,69,19235,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,70-74,70,74,12482,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,75-79,75,79,7642,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,f,80+,80,None,6256,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,0-4,0,4,285139,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,5-9,5,9,226474,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,10-14,10,14,192670,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,15-19,15,19,161755,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,20-24,20,24,123313,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,25-29,25,29,112500,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,30-34,30,34,91222,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,35-39,35,39,60769,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,40-44,40,44,46940,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,45-49,45,49,43702,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,50-54,50,54,38564,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,55-59,55,59,32861,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,60-64,60,64,28638,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,65-69,65,69,20482,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,70-74,70,74,13879,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,75-79,75,79,8668,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,m,80+,80,None,6837,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,0-4,0,4,572381,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,5-9,5,9,458365,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,10-14,10,14,391105,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,15-19,15,19,336669,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,20-24,20,24,261405,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,25-29,25,29,227944,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,30-34,30,34,187935,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,35-39,35,39,139318,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,40-44,40,44,113004,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,45-49,45,49,99428,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,50-54,50,54,84048,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,55-59,55,59,67356,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,60-64,60,64,56954,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,65-69,65,69,39717,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,70-74,70,74,26361,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,75-79,75,79,16310,2024-01-01,2024-12-31
SDN,True,True,Gedaref,,SD12,Gedaref,SD12-XXX,UNSPECIFIED,all,80+,80,None,13093,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,all,None,None,1321978,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,all,None,None,1396562,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,all,all,None,None,2718540,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,0-4,0,4,190423,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,5-9,5,9,160390,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,10-14,10,14,141060,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,15-19,15,19,127170,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,20-24,20,24,106583,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,25-29,25,29,108999,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,30-34,30,34,98418,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,35-39,35,39,78003,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,40-44,40,44,66869,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,45-49,45,49,62584,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,50-54,50,54,54544,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,55-59,55,59,44087,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,60-64,60,64,33956,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,65-69,65,69,22034,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,70-74,70,74,13735,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,75-79,75,79,7815,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,f,80+,80,None,5308,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,0-4,0,4,188030,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,5-9,5,9,159589,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,10-14,10,14,140720,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,15-19,15,19,121129,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,20-24,20,24,92464,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,25-29,25,29,145617,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,30-34,30,34,138644,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,35-39,35,39,91747,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,40-44,40,44,68701,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,45-49,45,49,58592,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,50-54,50,54,49722,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,55-59,55,59,42984,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,60-64,60,64,35179,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,65-69,65,69,26134,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,70-74,70,74,18199,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,75-79,75,79,11071,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,m,80+,80,None,8040,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,all,0-4,0,4,378453,2024-01-01,2024-12-31
SDN,True,True,Kassala,,SD11,Kassala,SD11-XXX,UNSPECIFIED,all,5-9,5,9,319979,2024-01-01,2024-12-31
